Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
1923,dumbbell walking lunge,"The dumbbell walking lunge tests your ability to maintain balance while challenging the quads, glutes, and hamstrings as well as core muscles.",strength,core,dumbbell,Intermediate,7.3,Average
891,smith machine reverse calf raises,,strength,calves,machine,Intermediate,7.3,Average
2780,one arm floor press,,strength,shoulders,barbell,Expert,7.3,Average
22,kettlebell pass between the legs,,strength,abdominals,kettlebells,Intermediate,7.3,Average
219,side jackknife,,strength,abdominals,body only,Beginner,7.3,Average
912,ankle circles,,stretching,stretching,body only,Intermediate,7.2,Average
2717,single-arm smith machine upright row,"The single-arm Smith machine upright row is an upper-body exercise targeting the muscles of the traps and shoulders. This movement is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or shoulder-focused workout.",strength,back,machine,Intermediate,7.2,Average
2007,weighted squat,,strength,legs,other,Intermediate,7.2,Average
1512,kipping muscle up,,strength,lats,body only,Beginner,7.2,Average
2462,overhead bar front raise,"The overhead bar front raise is an exercise targeting the muscles of the traps (trapezius), especially the upper traps, as well as the front or anterior shoulders. It can also be performed with a weight plate or dumbbell, providing a neutral grip that may be more shoulder-friendly for some lifters. Overhead raises are most common for high reps (at least 8-12 reps per set or higher) on a shoulder, trap, or other upper-body-focused muscle-building day.",strength,chest,barbell,Expert,7.2,Average
810,reverse plate curls,,strength,back,other,Intermediate,7.2,Average
1831,clean pull,,olympic weightlifting,quadriceps,barbell,Expert,7.2,Average
1208,hip extension with bands,,strength,glutes,bands,Beginner,7.2,Average
2718,machine lateral raise,,strength,back,machine,Intermediate,7.2,Average
1479,behind-the-neck pull-down,"The behind-the-neck pull-down is a cable exercise intended to target the muscles of the upper and middle back. If you have the requisite shoulder mobility, it can help you target the upper back muscles, including the trapezius and rhomboids, as well as the lats (latissimus dorsi). It is popular among elite bodybuilders and physique athletes, but some coaches consider it unsafe to the shoulder joint, particularly for people with existing shoulder problems.",strength,back,cable,Intermediate,7.1,Average
979,push up to side plank,"The push-up to side plank is an upper-body and core-focused exercise combining two popular bodyweight movements. It targets the chest, triceps, and shoulders with the push-up, and the obliques and hip external rotator muscles with the side plank. It can be performed as part of a dynamic warm-up or any bodyweight strength-training workout.",strength,core,body only,Beginner,7.1,Average
980,isometric chest squeezes,,plyometrics,chest,body only,Beginner,7.1,Average
823,lying close-grip bar curl on high pulley,The lying high-cable biceps curl is an unusual move for building the biceps—but it’s a highly effective one. Lying prone and curling down toward you provides a different stimulus than more standard approaches allow.,strength,biceps,cable,Intermediate,7.1,Average
2844,incline cable straight-bar triceps extension,"The incline cable straight-bar triceps extension is a single-joint arm exercise performed on an incline bench. This incline position offers a great stretch and range of motion, potentially targeting the long head of the triceps more than some other triceps exercises. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.",strength,triceps,cable,Intermediate,7.1,Average
698,groin and back stretch,,stretching,back,body only,Intermediate,7.1,Average
811,standing biceps stretch,,stretching,biceps,other,Intermediate,7.1,Average
2781,pin presses,,powerlifting,shoulders,barbell,Expert,7.0,Average
2082,smith machine pistol squat,"The Smith machine pistol squat is a machine-based exercise that targets the quads, glutes, and hamstrings. It is similar in form to a pistol squat but is performed with a bar on the shoulders. This adds extra resistance, but also eliminates some of the balance challenge of single-leg squats. This squat variation can be performed in low reps for strength or for higher reps for muscle gain.",strength,shoulders,machine,Intermediate,7.0,Average
2139,90-degree jump squat,"The 90-degree jump squat is an explosive bodyweight exercise that targets the muscles of the lower body, including the quads, glutes, and hamstrings, as well as the cardiovascular system. It can be performed for time or reps, usually in a fat-loss or athleticism-focused circuit workout.",plyometrics,legs,plyometrics,Expert,7.0,Average
1353,smith machine stiff-legged deadlift,"The Smith machine stiff-legged deadlift is a machine-based exercise targeting the muscles of the hamstrings, glutes, and upper back. The Smith machine mimics a barbell but provides more stability. This movement can be programmed like a traditional stiff-legged or Romanian deadlift, in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a full-body or lower-body workout.",strength,back,machine,Intermediate,7.0,Average
1454,floor rope climb,"The floor rope climb is an exercise that involves performing partial rope climbs in a prone position with the feet on the floor. It can help prepare someone for full rope climbs, but also trains the muscles of the back, biceps, and grip. It can be done for time or reps.",strength,back,other,Intermediate,7.0,Average
2497,double kettlebell jerk,,strength,shoulders,kettlebells,Intermediate,7.0,Average
220,scissor kick,,stretching,stretching,body only,Beginner,7.0,Average
1876,single-arm kettlebell overhead squat,"The single-arm kettlebell overhead squat is a popular kettlebell movement performed while holding a single kettlebell in a locked-out overhead position. It targets the muscles of the lower body dynamically, while also challenging and building shoulder stability and upper-back mobility. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a kettlebell combination or complex.",strength,back,kettlebells,Intermediate,7.0,Average
1924,dumbbell squat to a bench,,strength,legs,dumbbell,Intermediate,7.0,Average
2008,bench skip,"The bench skip is an explosive lower-body exercise that involves alternating the position of the feet on top of a bench. It primarily targets the muscles of the lower body, but is also a serious cardiovascular challenge. It is often performed for high reps or for time as part of a fat-loss or athleticism-focused workout or circuit.",plyometrics,cardio,other,Intermediate,7.0,Average
2496,kettlebell seated press,,strength,stretching,kettlebells,Intermediate,7.0,Average
