id,name,description,category,muscle,equipment,difficulty,rating,rating_description,image_url,muscle_region,primary_muscle,type,activation
1e121ffc-b990-4b5e-a161-b573cc21bea0,reverse plate curls,No description available,strength,arms,Other,Beginner,7.2,Average,,full_muscle,full_muscle,isolation,7
1e24c21d-f4fa-40ec-95f2-118dd4986cc9,holman plate elbow plank reach,No description available,strength,core,Other,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
1e2e5cc2-b0fb-476e-9ce3-8ed0b132bbe9,incline dumbbell curl - gethin variation,The incline dumbbell biceps curl is an isolation exercise targeting the biceps. This variation targets the long head of the biceps more than a traditional curl and there is more overall tension to this muscle.,strength,arms,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,7
1e45e7e7-7927-42ff-99c2-04db5706ac7c,holman alternating hip drop to push-up,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
1e4f0f79-f063-4a04-928c-a526f91511a7,close-hands push-up,"The close push-up is an upper-body exercise that targets the chest, triceps, and shoulders. The close hand position places more emphasis on the triceps.",strength,chest,Bodyweight,Beginner,7.8,Average,,full_muscle,full_muscle,compound,5
1e59d852-fa4a-45b7-910e-99bbe3a96586,alternating deltoid raise,The dumbbell front raise to lateral raise combines two exercises that build and strengthen the middle deltoids and the anterior deltoids of the shoulders.,strength,shoulders,Dumbbell,Intermediate,9,Average,,full_muscle,full_muscle,isolation,5
1e611700-4121-4708-bd3e-9f1f871856ec,hm left side-kick,No description available,strength,glutes,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
1e84c116-b7d2-428e-ace5-6e1f6e8612ed,holman elbow plank jack,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
1ebc7554-5f11-40e9-aba6-7665185da755,barbell seal row,"The barbell seal row is a weighted exercise targeting the muscles of the middle back, including the lats (latissimus dorsi) and rhomboids. It can be performed on a special elevated bench, on a bench placed on top of boxes or benches, or on a bench with a slight incline. The higher the bench, the greater the range of motion and stretch at the bottom of the movement. It is usually performed as an assistance movement for back strength and muscle growth, in rep ranges of 8-12 reps per set or higher.",strength,middle back,Barbell,Intermediate,6.2,Average,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
1ec55fdb-c1cf-44c7-8ed0-9400ec809e21,incline rear-delt fly - gethin variation,"The incline dumbbell reverse fly is an upper-body exercise targeting the posterior or rear deltoids, as well as the postural muscles of the upper back. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",strength,shoulders,Dumbbell,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_upper, shoulders_anterior, arms_triceps",chest_pectorals_upper,isolation,5
1ecb19a5-8d9f-4019-9899-38769fb9ca20,seated barbell shoulder press,"The seated barbell shoulder press is a classic exercise for building muscle and strength in the shoulders. The triceps also play a significant role in pressing the barbell overhead. Performing the movement seated reduces help from the lower body and decreases the risk of overextending the lumbar spine during the movement. This press variation can be the primary pressing movement on an upper-body or shoulder day, or an effective accessory movement later in a workout.",strength,shoulders,Barbell,Intermediate,9.2,Average,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
1ef4be91-082f-4a51-b8ab-ae30f316b728,reverse-grip ez-bar curl,"The reverse-grip EZ-bar curl is an exercise targeting the biceps and forearms. Because grip strength is a limitation with this move, it is often performed for moderate to high reps as part of an upper-body or arm-focused workout.",strength,arms,Barbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,7
1f1531f3-dacc-4468-81ac-e482da2f52b5,cross-body sit-up,"The cross-body sit-up is a bodyweight exercise targeting the ab muscles, the obliques and rectus abdominis or ""six-pack"" muscles in particular. It involves bringing the opposite-side knee and elbow together, usually alternating sides with each rep. It can be performed for time or reps as part of the ab-focused portion of any workout.",strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
1f38cf87-4442-43ca-b210-e69231781a3a,plate-weighted push-up,"The plate-weighted push-up is a simple way to make a classic bodyweight exercise more difficult. It targets all the same muscles as the push-up: chest, triceps, shoulders, upper back, and core. You can balance a plate on your upper back yourself, but it's easier and safer to have someone else put it there. If you stack a few plates up, be sure to have a spotter close at hand.",strength,chest,Other,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
1f45a6a2-8e27-4ff0-82e2-7c96769dde8c,bench mountain climber,"The bench mountain climber is a bodyweight exercise that works the core, shoulders, and lower body while burning a lot of calories. Placing the hands on an elevated surface such as a bench decreases the challenge to the shoulders, allowing lifters to focus their work on the other body parts. Mountain climber variations are usually performed at a fast pace for moderate to high reps, such as 8-12 reps per leg or more.",strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,9
1f4cecc2-b284-4b1f-bf37-0d63a782f847,single-arm dumbbell racked carry,"The single-arm dumbbell racked carry involves carrying a single dumbbell for time or distance, while holding it close to the shoulders in a front-racked position. Similar to a dumbbell farmer's carry, it can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",strength,shoulders,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
1f4dc698-0e50-4a19-bb12-7c9d8058d9eb,holman plate reverse plank hill climber,No description available,strength,core,Other,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
1f7b67b9-6f1e-4462-ad42-862fee130560,holman burpee to forward lunge,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
1f7e6931-80bb-4728-ba7c-ff1a86bb2fa3,squats - with bands,No description available,strength,legs,Bands,Beginner,5.8,Average,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
1f81e77c-a949-444f-983f-285e9b439ede,fyr progressive high knee,"High knees is a full-body, cardio-based exercise with an emphasis on the lower body. It is often performed for reps or time as part of a dynamic warm-up.",strength,glutes,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
1fb42c86-751e-47cb-ab27-c472666c9117,30° chest machine incline chest press,No description available,strength,chest,Machine,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_upper, shoulders_anterior, arms_triceps",chest_pectorals_upper,compound,5
1fbf2ad5-6f94-43f1-8216-9a4b26c98a8c,landmine linear jammer,"The linear jammer is an explosive pressing movement performed using an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The linear jammer involves pressing the weight into the air, then catching it with the other hand. The movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges, for lower reps with a focus on explosive pressing power, or for higher reps.",strength,shoulders,Other,Intermediate,6.8,Average,,full_muscle,full_muscle,isolation,5
202fab26-3eb4-4841-a6fa-8c0cdeb5e69b,single-arm cable biceps curl,"The single-arm cable biceps curl is a single-joint isolation exercise for building the biceps. This move is intended to be strict and deliberate; this is not an exercise for using momentum or otherwise cheating. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an arm-focused workout.",strength,arms,Cable,Intermediate,5.9,,,full_muscle,full_muscle,isolation,7
202fe233-5dfc-4ec7-b8d7-945ed89ee770,kettlebell windmill,"The single-kettlebell windmill is a dynamic kettlebell exercise emphasizing core strength and shoulder and hip mobility and stability. It is often used as a functional warm-up or for multi-directional strength work. It doesn't work as well in a metcon or conditioning setting, and shouldn't be performed under intense fatigue.",strength,core,Kettlebell,Intermediate,7.7,Average,,full_muscle,full_muscle,isolation,5
2046ae43-f119-4c23-8ef1-3194399545b7,hm dumbbell overhead squat,No description available,strength,legs,Dumbbell,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
207634ec-a278-4179-a9a6-e306d764542d,holman hands-elevated wide squat thrust,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,"glute_maximus, legs_quads",glute_maximus,compound,9
208350f1-9843-422f-97ad-93606d58a0d4,around-the-world pull-up,"The around-the-world pull-up is a more advanced version of the classic pull-up. It focuses stress more directly on the individual arms or sides of the back, while also boosting the time under tension at the top of each rep. It can be used as a progression toward a one-arm pull-up, or simply as a way to increase the challenge and variety of your pull-up training.",strength,lats,Other,Beginner,0,,,full_muscle,full_muscle,compound,8
20836a36-e2b0-41c6-ba53-f735a533a26f,on-your-back quad stretch,No description available,stretching,legs,Bodyweight,Intermediate,3.3,Average,,full_muscle,full_muscle,isolation,5
2085176a-b7cd-43f1-a561-719eac2d145b,alternating kettlebell row,No description available,strength,middle back,Kettlebell,Intermediate,7.9,Average,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
20a6db53-eaad-49b0-a674-98c7a78b885e,bar shoulder extension stretch,The bar shoulder extension stretch is a technique to increase overhead mobility (known as shoulder flexion) and thoracic extension with the help of a bar or other stable object. It is often used as part of a warm-up before upper-body training.,stretching,shoulders,Other,Beginner,5.3,Average,,full_muscle,full_muscle,isolation,5
20b0892f-030e-449a-a05c-f80b15356454,holman elbow plank to renegade row,No description available,strength,core,Other,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,"back_rhomboids, transverse_core",back_rhomboids,compound,8
20b91f16-071c-4cfe-9034-4b433a31b318,holman in-out straight plank,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
20d5c174-7c9e-44bf-886b-8d03155e7fea,hm reverse crunch with frisbee,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis_lower,rectus_abdominis_lower,isolation,5
20d77fc5-1cfc-4820-884c-11d6a6b3941a,reverse burpee,No description available,plyometrics,legs,Bodyweight,Beginner,0,,,full_muscle,full_muscle,isolation,5
20ef27bb-97b7-44a2-acc2-37a6dd8c43c2,fyr gorilla squat,"The gorilla squat is a bodyweight sequence that combines two reverse lunges and a bodyweight squat. It could also be performed with dumbbells, kettlebells, or other weights. It targets most of the muscles of the lower body, including the quads, glutes, and hamstrings. It can be performed for time or reps in the lower-body portion of any workout.",strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
2106b3f9-8f46-4ea5-9a8b-1a13a0c40bfa,holman left reverse lunge chest press to left knee-up chest press,No description available,strength,legs,Dumbbell,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_lower, glute_maximus, legs_quads",chest_pectorals_lower,compound,8
